T_amb;alpha;P_h_Sbc;delta_T_sc_DMS;COP_CO2_Sbc;COP_DMS_CO2;COP_star_Sbc
279.15;0.0;5022655.787852362;5.115907697472721e-13;5.899232188713763;7.188702088534031;5.899232188713763
279.15;0.02;5022655.787852362;1.2428087300868924;5.899232188713763;7.188702088534031;5.920053889761276
279.15;0.04;5022655.787852362;2.5515981933432386;5.899232188713763;7.188702088534031;5.940213840043958
279.15;0.06;5022655.787852362;3.9207396335016256;5.899232188713763;7.188702088534031;5.959743093514709
279.15;0.08;5022655.787852362;5.345237332866304;5.899232188713763;7.188702088534031;5.978670791028172
279.15;0.1;5022655.787852362;6.820659837565188;5.899232188713763;7.188702088534031;5.997024305428209
279.15;0.12;5022655.787852362;8.343076058919621;5.899232188713763;6.728610799467357;5.978183599493358
279.15;0.14;5022655.787852362;9.908990906222414;5.899232188713763;6.332893564085288;5.9492626934272295
279.15;0.16;5022655.787852362;11.515282630682975;5.899232188713763;6.007777285274448;5.913970153231464
279.15;0.18;5022655.787852362;13.159145745817284;5.899232188713763;5.617130739978766;5.854382198402752
279.15;0.2;5022655.787852362;14.838042264822661;5.899232188713763;5.260264108352648;5.782171432062239
279.15;0.22;5022655.787852362;16.549662081466977;5.899232188713763;4.946129637411256;5.701126183465562
279.15;0.24;5022655.787852362;18.291891721461695;5.899232188713763;4.661814780864262;5.610969349601036
279.15;0.26;5022655.787852362;20.06278980620425;5.899232188713763;4.403071095111135;5.512696544242387
279.15;0.28;5022655.787852362;21.860567363406176;5.899232188713763;4.166220984066284;5.40721448772781
279.15;0.3;5022655.787852362;23.683571359383507;5.899232188713763;3.9480484935572715;5.295305024981794
279.15;0.32;5022655.787852362;25.530270266323043;5.899232188713763;3.74571002397145;5.177594401838101
279.15;0.34;5022655.787852362;27.399240935021055;5.899232188713763;3.556661674180229;5.054527674811479
279.15;0.36;5022655.787852362;29.289156426812553;5.899232188713763;3.3753760515068234;4.924532117323898
279.15;0.38;5022655.787852362;31.198774738007216;5.899232188713763;3.2063969964515553;4.791222970035082
279.15;0.4;5022655.787852362;33.126928524518746;5.899232188713763;3.0443212425583996;4.652619416682944
279.15;0.42;5022655.787852362;35.072516008057676;5.899232188713763;2.8846392978510402;4.506328842985066
279.15;0.44;5022655.787852362;37.03449322430487;5.899232188713763;2.7706798354582185;4.385973255403484
279.15;0.46;5022655.787852362;39.01186767414387;5.899232188713763;2.62291903422366;4.233225060791419
279.15;0.48;5022655.787852362;41.003693294946714;5.899232188713763;2.4682672147817732;4.066135192062939
279.15;0.5;5022655.787852362;43.00906652884967;5.899232188713763;2.3111823273007315;3.887490097435503
279.15;0.52;5022655.787852362;45.02712317738536;5.899232188713763;2.1511881567300195;3.696134330054882
279.15;0.54;5022655.787852362;47.05703572507949;5.899232188713763;1.9885149104161282;3.4914853166638182
279.15;0.56;5022655.787852362;49.09801088421315;5.899232188713763;1.8703585608409876;3.326783433049299
279.15;0.58;5022655.787852362;51.14928722487403;5.899232188713763;1.7075560796711953;3.1030264397582585
279.15;0.6;5022655.787852362;53.21013286304796;5.899232188713763;1.5496185862986225;2.874050292798911
279.15;0.62;5022655.787852362;55.279843250124685;5.899232188713763;1.4477901716828183;2.71015206355193
279.15;0.64;5022655.787852362;57.3577391280115;5.899232188713763;1.3362526037410116;2.5290495884374167
279.15;0.66;5022655.787852362;59.44316469745138;5.899232188713763;1.2800654427265106;2.422960707502404
279.15;0.68;5022655.787852362;61.53548601472062;5.899232188713763;1.305271069460883;2.433096473819575
279.15;0.7000000000000001;5022655.787852362;63.634089603392255;5.899232188713763;1.462282611267545;2.6225776618863157
279.15;0.72;5022655.787852362;65.73838125231825;5.899232188713763;1.7969368099157472;3.016509489057239
279.15;0.74;5022655.787852362;67.84778496798376;5.899232188713763;2.47973791954301;3.7184872753660896
279.15;0.76;5022655.787852362;69.96174205382917;5.899232188713763;3.64332615846628;4.654678656440714
279.15;0.78;;;;;
